Id,SalePrice
1461,121942.68176104994
1462,160242.23924668494
1463,189798.78631969786
1464,198391.99823866613
1465,190820.39356719676
1466,172014.44698956134
1467,175204.3879960544
1468,165413.66569185603
1469,186683.2758363131
1470,123558.0561340905
1471,188484.41283151318
1472,94510.01371616626
1473,95153.29507264214
1474,149989.20900703315
1475,112832.58702544899
1476,366063.7327601684
1477,249527.2391295468
1478,287436.81423129654
1479,276590.1486238928
1480,505798.6487434293
1481,323819.0697759023
1482,206029.1700818162
1483,173354.17163501418
1484,163400.94064182747
1485,185059.94943069847
1486,195871.21234988334
1487,331509.0047176003
1488,237232.8534495153
1489,197852.57741205115
1490,236180.3781449441
1491,193779.80257883575
1492,91072.04643818077
1493,186528.37993278028
1494,281064.6422840286
1495,284364.6393458792
1496,237947.11446394032
1497,183325.46271892788
1498,167010.75885268673
1499,163655.5564924033
1500,159434.07966616136
1501,178730.02431506861
1502,142952.21534578266
1503,296065.29456052894
1504,241922.49990781175
1505,224019.23770338512
1506,188566.63770370305
1507,249957.14465368603
1508,199922.4307724039
1509,160648.25099183127
1510,146318.7135489291
1511,148482.90539308955
1512,171991.63822623593
1513,150287.67107615116
1514,157279.5434239001
1515,188983.5039243343
1516,149088.65415629465
1517,173423.45115814844
1518,129200.45646762483
1519,219883.54053487527
1520,128679.88753406369
1521,134371.27730002298
1522,172841.11826444758
1523,114773.63195223415
1524,126260.00121515665
1525,121202.46625337128
1526,113134.93127279349
1527,104490.43385548919
1528,136680.21912711745
1529,153044.7020600372
1530,178091.28801584497
1531,104186.25866418598
1532,94857.92856902318
1533,145705.64851707398
1534,122651.28561875284
1535,149045.6450467199
1536,107998.3859052076
1537,60828.45213844444
1538,153066.26363385122
1539,192366.44920613125
1540,90951.35023432836
1541,143622.14650831468
1542,142915.7668487704
1543,193786.72523190468
1544,80845.0990862506
1545,110622.98633964028
1546,130772.17863737863
1547,132098.23999083735
1548,139804.15584076406
1549,115175.85532996182
1550,135367.9447041986
1551,108958.78125703197
1552,136226.3474378156
1553,154322.7788361351
1554,113404.47553962076
1555,167841.7756003091
1556,80140.90897871066
1557,106039.75707913998
1558,97534.18941910095
1559,73775.30045186865
1560,128190.71498109307
1561,132267.69266461814
1562,129419.37034208776
1563,122899.98505728453
1564,158012.56236970078
1565,149844.95103134736
1566,237279.74408397547
1567,76091.91460279263
1568,228298.2419240787
1569,134326.55496104682
1570,138344.69322791038
1571,116459.38921172557
1572,147669.96781701595
1573,245801.2902960238
1574,115892.11532748774
1575,224947.98879748682
1576,251960.99732493566
1577,186020.03474556882
1578,145102.64379014564
1579,145343.3209606749
1580,195833.91260893477
1581,154014.961814178
1582,124989.05494886027
1583,314831.7146764819
1584,223749.54628387454
1585,138370.17459335603
1586,66004.210911305
1587,100650.60917512972
1588,153869.7436347396
1589,99224.26381234749
1590,136334.88897217024
1591,94304.7201069645
1592,119724.51042175303
1593,127405.69215475969
1594,133873.87761756752
1595,106065.67131651942
1596,224460.6813929369
1597,187060.99031308474
1598,216749.06763589996
1599,167026.83105178826
1600,164542.0696001051
1601,61336.423844933044
1602,114958.52732929739
1603,83979.69428227053
1604,263934.62834259076
1605,243383.7978814893
1606,167296.15391219727
1607,169428.1542344083
1608,215007.52461610365
1609,181379.2132813363
1610,149391.85795264505
1611,135422.45789433594
1612,165717.11369557772
1613,167530.87540109677
1614,126513.53055613137
1615,90923.53846407034
1616,76421.98313155382
1617,93495.24786613543
1618,123650.82401319583
1619,140027.9994890955
1620,160331.13427636054
1621,137178.26502093722
1622,140299.24292101688
1623,261210.74966983407
1624,208748.53762940972
1625,119637.09474054488
1626,165736.89176470204
1627,194271.46006664805
1628,280586.664489974
1629,179915.34700221368
1630,362030.44721231156
1631,222338.0611505997
1632,243878.66302935642
1633,172115.52536982292
1634,190152.95831855165
1635,174969.306894711
1636,150515.94555145793
1637,198838.60867759268
1638,186018.10931439148
1639,183266.25046641083
1640,258489.00844124853
1641,178006.99474919785
1642,235750.16162477733
1643,217913.07496807718
1644,230441.84187826043
1645,192837.4511869741
1646,159231.4859623645
1647,158010.38339963503
1648,129900.22663320754
1649,138821.59303724451
1650,114424.68391223835
1651,121862.15149515888
1652,96050.4509287446
1653,99103.9726315858
1654,146881.31176877918
1655,140264.56864584866
1656,142467.95926385766
1657,150918.52094744364
1658,146365.43171583902
1659,120306.67251052945
1660,158449.52659273386
1661,458385.5203258949
1662,405561.31848899974
1663,383954.1649563581
1664,494903.54599679704
1665,308455.7552932555
1666,327501.58936039783
1667,368166.27908973594
1668,338638.7683681713
1669,296345.8525534607
1670,344221.4502051492
1671,257345.80040437545
1672,443820.0752958878
1673,291504.91753757355
1674,239273.4054097807
1675,190843.53985117457
1676,190790.83170501955
1677,219838.64028232437
1678,473388.15129634435
1679,398738.9515448625
1680,345489.8178338597
1681,252484.66934121677
1682,309807.3008528
1683,176099.00174216958
1684,173181.15054827894
1685,170195.61394911137
1686,167691.57901529234
1687,169717.50876316192
1688,190600.71434618224
1689,194820.82896515742
1690,195529.67017624385
1691,182761.5830806381
1692,265742.8595600107
1693,167663.83957261036
1694,183719.64798126332
1695,164861.5686026799
1696,268175.7186197804
1697,172134.5858321045
1698,354916.4530301092
1699,313002.1685131763
1700,255042.65948674333
1701,263964.4603244287
1702,250565.79612032202
1703,248038.90298416215
1704,273807.04193027987
1705,233870.1266113517
1706,435145.51336128364
1707,214916.5810642659
1708,206031.106773213
1709,269278.59861914645
1710,221048.0782441193
1711,271386.2456573694
1712,258414.20431647162
1713,274522.6739771647
1714,224216.1382333964
1715,207092.22091776904
1716,180012.97843730263
1717,169245.1606580223
1718,134474.4274199577
1719,204566.47321270808
1720,241710.62069069734
1721,162135.96981852033
1722,124411.35664510609
1723,155064.5000613043
1724,213410.38791438713
1725,241898.274234149
1726,184662.58367033317
1727,158978.2538764755
1728,173634.00985270253
1729,171500.39556080173
1730,158703.57501553828
1731,119520.19699798204
1732,130344.37258446307
1733,117984.99125602336
1734,120004.12991248546
1735,126540.55821782665
1736,113200.08504880237
1737,307653.23896209244
1738,240565.9284361628
1739,250520.64549308427
1740,224656.89259360652
1741,194261.5442404005
1742,176653.1760434498
1743,176905.95644281837
1744,308374.07681279804
1745,220496.70324277715
1746,175909.11218456383
1747,221156.5112819902
1748,218576.04608700835
1749,147809.05288335052
1750,125846.80826663382
1751,235879.34724531777
1752,118277.19409887545
1753,149392.9767475558
1754,188905.8881110769
1755,169838.32744075966
1756,127747.56122635317
1757,121888.99192390966
1758,145412.96018657528
1759,161501.87420149636
1760,163367.75179908474
1761,142805.53668099013
1762,177795.56382104743
1763,179189.36042348703
1764,116110.0806246637
1765,166281.35453216376
1766,179629.1506788797
1767,228916.2888484487
1768,147175.24312423528
1769,176227.3175391858
1770,153004.77313164616
1771,121884.15926480545
1772,132842.42785679796
1773,129669.10983956353
1774,139718.9262582697
1775,140658.00062960444
1776,126978.68327975571
1777,114104.86062441069
1778,142379.2393413182
1779,118883.6054534098
1780,179532.56402446775
1781,128162.4214405592
1782,86231.9459036007
1783,144787.44644994932
1784,106226.46219457383
